price,cost,sales,profitable
45.53,42.12,597,1
47.72,35.2,778,1
49.55,32.94,58,1
41.43,42.02,878,1
11.38,18.95,150,0
36.78,30.21,713,1
14.15,32.44,917,0
45.37,44.85,750,1
19.25,22.09,915,0
19.71,21.01,252,0
46.29,8.38,689,1
5.6,8.94,481,0
13.73,25.47,852,0
23.99,11.85,301,1
36.53,7.92,397,1
34.14,43.6,421,0
35.12,43.06,666,0
44.6,18.01,592,1
10.45,36.59,661,0
28.5,39.9,274,0
37.65,23.59,942,1
33.63,13.95,192,1
25.17,10.19,243,1
5.77,10.63,688,0
7.72,36.88,408,0
10.35,20.38,304,0
20.45,32.74,588,0
10.29,26.55,928,0
24.17,20.79,193,1
13.04,9.95,628,1
40.06,18.34,496,1
44.22,38.61,588,1
22.53,37.46,977,0
28.01,6.13,747,1
47.91,10.61,468,1
29.1,35.24,201,0
49.78,18.43,632,1
11.4,30.74,930,0
43.8,27.51,132,1
27.37,31.08,694,0
6.02,7.15,216,0
48.75,42.24,868,1
48.43,5.84,752,1
22.25,5.32,809,1
47.94,14.05,561,1
11.35,44.74,569,0
35.6,7.9,650,1
13.64,39.98,839,0
16.1,11.36,115,1
40.07,9.36,217,1
21.98,36.16,607,0
5.32,38.87,571,0
23.64,36.69,899,0
15.26,14.64,522,0
35.75,40.19,675,0
13.75,7.88,513,1
42.9,18.68,768,1
17.02,23.53,765,0
22.69,7.71,401,1
18.41,28.19,756,0
33.98,27.38,946,1
9.55,44.69,873,0
26.51,29.87,860,1
20.05,20.9,814,1
44.79,36.61,520,1
8.3,18.4,212,0
42.34,26.31,370,1
12.55,7.22,797,1
8.99,17.91,989,0
14.1,26.12,133,0
9.62,33.09,257,0
28.44,8.96,534,1
49.47,36.89,862,1
6.54,41.01,596,0
25.75,16.24,598,1
22.37,35.61,626,0
20.28,12.21,992,1
19.93,25.94,360,0
45.28,36.91,723,1
5.85,20.46,70,0
39.87,6.05,843,1
16.38,26.6,63,0
22.25,38.79,195,0
23.91,9.33,905,1
18.71,6.19,596,1
9.21,37.36,498,0
10.14,15.69,295,0
18.42,19.57,288,0
41.98,8.48,577,1
11.06,8.86,622,1
38.42,29.58,415,1
18.0,27.09,553,0
44.76,16.7,920,1
24.27,23.11,407,1
12.73,20.53,582,0
49.36,32.8,75,1
12.95,39.48,224,0
30.54,35.6,863,0
30.62,5.18,549,1
21.78,8.98,408,1
47.82,22.18,67,1
42.97,39.07,474,0
42.34,14.48,265,1
48.84,40.16,285,1
25.57,9.4,909,1
9.37,7.9,325,1
39.45,41.54,942,0
22.14,11.48,664,1
13.57,23.55,514,0
26.75,18.04,518,1
46.66,10.91,291,1
12.71,30.28,963,0
43.19,43.55,163,0
23.82,31.32,115,0
11.16,19.15,278,0
43.18,33.47,725,1
48.63,10.73,962,1
18.11,28.2,348,0
18.66,23.78,631,0
22.57,19.4,468,1
41.64,34.58,281,1
5.47,9.74,531,0
15.08,26.31,489,0
36.77,39.18,662,0
23.25,13.07,401,1
19.86,15.58,315,1
44.25,31.43,375,1
46.28,35.9,510,1
47.66,16.33,375,1
17.26,19.4,594,1
46.06,34.6,947,1
38.16,16.41,897,1
11.94,31.65,857,0
32.46,11.35,714,1
6.19,21.45,901,0
36.88,32.55,780,1
38.01,23.4,863,1
40.52,5.77,960,1
12.76,21.26,891,0
33.27,16.53,535,1
13.05,9.05,560,1
47.6,5.37,268,1
35.38,6.82,194,1
9.29,42.97,647,0
13.42,34.99,63,0
34.86,42.59,674,0
26.45,9.59,796,1
38.13,27.82,461,1
17.64,8.33,810,1
34.61,6.07,121,1
12.96,23.65,953,0
29.47,30.85,846,0
48.1,7.54,346,1
33.27,19.6,242,1
7.25,8.61,926,0
49.49,19.48,103,1
12.06,23.87,250,0
37.31,18.5,825,1
28.96,28.05,437,1
18.25,28.38,774,0
12.98,18.32,938,0
13.0,20.58,374,0
43.63,22.64,922,1
44.28,20.03,753,1
25.93,35.43,290,0
9.66,10.6,619,1
44.79,39.28,90,1
26.92,18.25,555,1
24.74,33.96,602,0
23.33,40.35,535,0
21.43,40.5,264,0
28.67,23.09,807,1
32.2,15.26,677,1
25.99,29.23,236,1
45.35,12.36,435,1
19.29,36.62,244,0
31.02,33.45,828,0
18.5,36.83,77,0
38.9,22.33,301,1
9.6,27.3,165,0
13.49,9.11,948,1
41.05,32.51,250,1
13.24,24.47,273,0
33.16,25.37,798,1
48.66,38.88,229,1
28.53,35.89,543,0
13.43,26.41,123,0
19.43,19.2,546,0
42.06,22.86,701,1
20.82,19.03,221,0
37.56,11.06,489,1
39.98,30.83,197,1
27.55,32.66,238,0
40.24,43.85,986,1
19.26,23.23,701,0
28.23,44.89,570,0
35.9,12.48,330,1
12.56,31.27,314,0
17.31,44.79,286,0
34.34,30.61,926,1
34.49,23.09,446,1
27.2,25.61,190,1
40.8,38.82,696,1
26.69,42.56,701,0
44.66,23.16,986,1
38.12,35.89,264,0
19.16,42.35,332,0
22.79,16.28,781,1
35.05,24.73,464,1
45.25,44.82,113,0
13.04,19.14,361,0
28.16,29.79,851,0
10.35,31.28,829,0
17.58,11.17,629,1
35.87,37.26,325,1
8.5,21.52,981,0
34.81,25.01,142,1
45.54,30.71,162,1
48.62,21.42,247,1
14.75,18.0,118,1
38.7,26.86,624,1
46.69,18.87,732,1
9.11,22.37,404,0
23.63,9.34,189,1
46.37,38.79,872,1
14.13,21.47,919,0
47.02,8.31,608,1
28.72,36.6,517,0
9.5,5.79,778,1
25.24,28.97,401,0
19.68,33.11,677,0
17.7,12.65,682,1
29.37,10.25,756,1
26.76,9.56,415,1
26.69,44.73,495,0
8.97,35.2,424,0
41.1,17.51,296,1
26.66,18.42,624,1
41.94,30.94,562,1
42.11,23.31,946,1
19.27,15.85,627,1
5.2,7.28,293,0
46.01,36.35,958,1
39.23,40.53,131,1
9.83,13.24,155,0
36.58,7.54,155,1
5.9,9.75,542,0
6.25,21.57,646,0
28.66,16.97,375,1
9.32,7.94,113,1
48.4,23.19,756,1
45.22,13.16,867,1
34.24,7.68,639,1
7.87,31.32,80,0
19.62,27.9,527,0
21.73,38.06,698,0
26.64,17.09,626,1
12.6,10.43,151,1
30.99,19.41,744,1
24.61,36.15,334,0
47.63,14.67,266,1
47.13,15.2,88,1
30.45,10.9,957,1
34.0,44.46,83,0
11.2,43.69,199,0
15.05,31.32,797,0
45.53,13.59,767,1
36.46,35.66,107,1
13.52,28.36,112,0
30.66,34.98,236,0
47.06,39.42,120,1
20.53,17.74,175,1
13.36,41.55,55,0
47.39,40.94,597,1
25.76,26.89,849,1
23.78,32.38,286,0
17.04,21.44,876,0
45.12,31.2,552,1
43.05,26.96,779,1
23.13,17.91,487,1
6.38,17.91,119,0
25.1,31.07,83,0
13.14,43.27,732,0
11.42,13.06,993,0
22.69,20.7,611,1
9.46,37.23,206,0
48.09,9.92,311,1
7.14,44.77,114,0
23.06,32.13,441,0
12.32,41.43,938,0
36.0,38.52,377,0
8.55,36.09,715,0
29.61,6.32,199,1
39.79,21.26,158,1
47.75,13.07,577,1
36.43,39.85,706,1
9.48,32.21,542,0
8.98,9.28,377,1
37.92,19.38,163,1
14.69,7.77,901,1
25.13,34.6,546,0
48.95,21.73,998,1
41.9,14.37,157,1
43.1,25.71,109,1
43.73,6.68,336,1
32.88,15.29,431,1
38.48,12.01,967,1
21.15,42.23,924,0
49.93,20.08,74,1
17.58,28.38,292,0
31.55,25.12,637,1
17.69,31.37,718,0
10.04,16.16,371,0
30.54,9.83,575,1
20.9,8.26,355,1
31.24,12.74,137,1
30.14,24.31,74,1
29.4,14.44,160,1
10.55,22.36,585,0
24.81,6.17,957,1
41.54,30.1,820,1
19.18,40.13,640,0
24.97,6.9,862,1
27.22,13.72,891,1
43.82,17.71,955,1
34.5,16.49,345,1
9.51,6.62,603,1
43.93,9.26,303,1
42.44,41.5,844,0
38.91,33.45,495,1
25.97,43.34,567,0
39.09,22.62,215,1
26.54,40.16,463,0
38.15,37.66,442,1
44.6,40.0,281,1
45.07,6.57,338,1
25.46,31.1,968,0
43.67,27.67,295,1
9.57,26.81,838,0
9.58,25.18,676,0
29.67,36.84,626,0
34.33,43.72,793,0
11.88,38.16,416,0
26.25,39.82,637,0
9.25,24.36,212,0
32.09,32.62,991,1
43.48,21.62,712,1
38.19,19.41,935,1
22.02,40.81,659,0
49.72,41.21,147,1
34.83,32.29,145,1
41.69,38.51,996,1
35.14,19.41,708,1
49.52,22.35,259,1
41.96,37.84,816,1
28.37,20.92,814,1
21.51,6.6,559,1
35.7,19.13,761,1
31.56,20.93,674,1
33.32,11.19,276,1
20.44,18.76,481,1
24.29,42.38,930,0
30.11,39.34,917,0
42.77,22.84,162,1
39.33,33.4,738,1
10.34,11.07,973,0
16.05,35.1,789,0
6.2,24.03,919,0
5.36,33.9,103,0
15.1,30.76,797,0
40.97,14.31,792,1
45.71,38.39,601,1
22.63,27.89,739,0
30.34,36.37,298,0
36.77,8.76,822,1
47.88,29.61,87,1
46.08,16.68,738,1
7.57,39.44,510,0
16.17,42.98,384,0
7.21,7.23,501,1
32.74,33.97,360,0
36.97,9.12,279,1
18.87,39.3,464,0
43.42,9.98,719,1
25.38,12.8,883,1
49.93,15.06,632,1
5.02,34.11,431,0
9.93,16.7,874,0
18.58,28.84,634,0
6.15,27.88,334,0
40.21,21.09,591,1
7.37,26.58,260,0
38.7,9.73,327,1
7.37,40.05,546,0
16.37,13.28,981,1
42.86,40.21,486,1
47.8,25.75,490,1
23.65,29.56,180,0
48.65,15.29,618,1
33.21,13.89,591,1
23.71,24.63,918,0
41.13,15.69,65,1
18.29,21.93,548,0
16.96,22.61,499,0
34.54,15.84,282,1
22.57,16.67,864,1
11.12,43.92,909,0
8.01,28.5,462,0
40.45,38.27,716,1
35.42,6.83,734,1
23.53,5.08,119,1
45.33,25.76,407,1
23.49,38.07,752,0
36.96,29.44,579,1
45.91,29.75,89,1
42.83,10.57,886,1
28.0,44.14,187,0
35.63,26.19,135,1
23.61,9.1,794,1
34.12,21.57,329,1
16.59,7.88,618,1
24.56,21.73,56,1
14.43,33.46,530,0
6.72,17.94,189,0
31.48,17.52,770,1
43.9,25.57,917,1
6.15,24.94,621,0
13.82,23.69,403,0
25.71,25.67,234,1
34.97,6.92,709,1
12.71,23.97,230,0
7.55,44.68,611,0
28.36,35.57,576,0
41.84,16.5,250,1
6.59,32.11,961,0
20.72,18.2,121,1
34.86,12.66,776,1
10.88,35.94,696,0
15.62,13.38,369,1
29.1,39.35,269,0
47.9,20.22,144,1
17.93,35.27,665,0
26.94,15.38,112,1
23.0,31.11,704,0
45.38,13.5,747,1
8.24,5.87,568,1
30.48,37.58,283,0
43.08,39.25,232,0
49.47,40.22,775,1
36.44,6.45,298,1
22.1,35.44,549,0
23.53,38.43,102,0
20.83,17.47,199,1
32.16,23.82,408,1
38.27,21.32,134,1
41.88,22.6,454,1
23.75,38.87,395,0
37.25,21.71,667,1
46.23,17.09,431,1
46.44,10.22,379,1
36.68,31.99,394,0
33.66,8.37,503,1
28.92,7.45,832,1
13.24,32.26,495,0
10.56,32.77,969,0
26.86,12.96,613,1
12.17,43.29,641,0
30.96,36.51,296,0
34.06,32.46,790,0
28.65,35.17,245,0
6.64,21.48,814,0
7.6,23.23,579,0
10.1,39.81,666,0
11.91,6.02,86,1
49.54,37.1,636,1
20.5,22.9,311,1
18.14,23.56,82,0
7.35,18.03,597,0
33.59,29.28,966,0
34.35,32.03,288,1
12.9,11.43,656,1
46.37,27.63,741,1
41.02,23.6,451,1
15.36,36.28,450,0
26.86,26.81,698,0
25.63,22.18,640,1
20.68,26.16,846,0
41.79,24.62,181,1
9.92,42.41,265,0
23.69,17.48,508,1
24.26,6.49,265,1
26.09,31.48,669,0
43.76,29.15,445,1
14.82,41.4,751,0
9.63,9.7,720,1
32.8,25.91,245,1
12.82,11.03,409,1
8.37,23.23,861,0
24.2,36.97,325,0
14.88,39.3,567,0
21.25,38.35,350,0
16.69,26.9,758,0
9.17,30.36,620,0
30.22,27.06,959,1
6.22,27.45,768,0
48.49,40.41,130,1
20.36,13.37,384,1
36.28,22.55,330,1
41.47,29.4,156,1
17.56,35.61,679,0
38.69,35.48,191,1
42.46,9.69,397,1
15.86,13.88,491,1
49.66,41.46,976,1
5.93,19.3,414,0
14.77,5.11,460,1
40.1,12.99,90,1
13.74,43.78,485,0
36.42,17.39,229,1
43.5,29.55,559,1
48.16,34.07,853,1
26.34,30.86,769,0
48.7,20.1,995,1
23.52,22.22,916,1
14.82,38.52,966,0
28.13,31.51,558,0
34.24,5.94,224,1
25.61,13.14,837,1
30.51,16.45,802,1
23.74,19.62,633,1
28.61,28.08,165,0
47.87,19.66,517,1
27.49,38.0,721,0
16.39,23.95,168,0
39.14,25.09,695,1
20.19,22.1,639,0
41.73,17.42,211,1
7.56,33.99,981,0
19.95,14.18,765,1
9.25,32.58,83,0
8.84,26.19,65,0
34.63,9.09,477,1
22.34,5.72,340,1
44.22,11.78,796,1
28.24,35.44,363,0
18.29,20.38,844,0
37.44,37.2,986,0
33.08,25.08,79,1
40.98,6.31,466,1
33.96,38.84,789,0
12.52,42.45,401,0
35.16,7.97,511,1
22.62,13.33,97,1
25.84,33.62,921,0
46.47,44.89,862,1
21.2,40.05,389,0
32.54,8.96,560,1
21.36,29.29,871,0
9.26,31.61,816,0
25.41,30.23,914,0
31.87,27.72,977,1
23.34,16.69,539,1
22.58,31.74,526,0
41.92,34.14,597,1
6.34,28.03,952,0
18.3,24.89,842,0
41.53,13.76,700,1
46.42,26.79,820,1
23.55,10.13,758,1
45.0,7.91,477,1
13.95,36.11,796,0
14.96,32.05,349,0
43.08,30.96,890,1
45.65,42.13,225,1
15.03,20.23,636,0
7.67,20.99,938,0
9.06,21.55,820,0
16.76,23.61,633,0
39.27,25.51,405,1
27.95,36.12,360,0
25.5,13.71,634,1
31.29,22.36,661,1
45.06,25.21,530,1
9.07,11.76,264,0
36.26,33.08,244,1
46.71,7.25,92,1
14.6,28.44,689,0
42.7,13.09,235,1
36.41,5.34,490,1
5.65,17.63,923,0
15.42,22.17,810,0
32.26,37.69,547,0
27.61,21.31,65,1
28.76,41.62,365,0
15.44,38.7,104,0
35.38,12.71,735,1
16.99,11.23,121,1
22.52,14.75,348,1
21.6,19.39,306,1
35.24,28.34,880,1
9.06,9.96,550,0
14.25,26.28,430,0
14.02,28.23,92,0
9.88,31.44,137,0
14.34,27.0,526,0
32.32,38.01,190,0
37.95,30.66,235,1
34.71,41.98,978,0
26.38,33.04,127,0
7.36,22.44,251,0
48.16,13.39,565,1
12.56,5.42,304,1
35.08,8.62,544,1
46.08,12.59,513,1
36.4,13.66,210,1
14.81,34.68,672,0
19.21,20.44,190,1
6.36,17.98,950,0
32.57,7.09,313,1
32.58,26.55,988,1
37.65,29.52,497,1
5.49,40.11,928,0
41.8,25.11,377,1
38.24,5.31,400,1
11.34,7.61,810,1
20.64,15.84,902,1
33.73,10.57,553,1
27.31,35.82,379,0
10.18,9.31,326,1
8.93,11.43,360,0
40.17,31.67,542,1
12.02,14.59,112,0
12.74,43.76,905,0
42.39,39.53,878,0
32.55,34.78,909,0
32.21,18.73,80,1
26.57,7.27,125,1
30.6,18.46,350,1
32.08,20.07,713,1
48.55,10.1,624,1
15.03,9.83,990,1
14.66,31.72,77,0
7.57,14.3,387,0
34.62,32.12,594,1
29.71,26.93,832,1
10.01,41.06,717,0
21.4,36.89,333,0
13.04,11.05,89,1
19.92,29.41,381,0
47.81,31.13,904,1
35.75,39.48,975,1
5.34,30.64,393,0
16.36,10.63,954,1
5.47,15.34,107,0
37.17,30.5,923,1
26.12,41.48,574,0
49.73,40.66,987,1
38.01,19.37,133,1
28.31,38.23,324,0
41.21,25.45,949,1
36.72,23.57,75,1
15.97,19.04,228,0
28.86,32.13,323,0
30.02,28.98,530,0
25.31,19.99,220,1
13.06,35.51,943,0
15.05,20.17,496,0
17.65,28.38,857,0
5.46,20.7,72,0
46.26,9.68,380,1
35.87,11.45,876,1
36.03,31.27,439,0
30.75,37.45,375,0
36.02,23.74,284,1
49.18,18.02,508,1
22.33,18.46,149,1
37.06,28.91,825,1
21.18,23.71,393,0
43.44,5.03,540,1
43.61,35.86,315,1
45.6,10.69,708,1
5.25,31.99,201,0
18.42,18.77,166,1
11.03,28.12,722,0
25.43,39.2,921,0
27.3,11.17,776,1
16.52,36.11,504,0
37.56,6.53,481,1
17.14,41.85,438,0
43.43,13.06,662,1
12.99,36.78,545,0
21.53,7.69,224,1
33.0,18.08,168,1
32.24,30.34,111,1
8.51,31.35,650,0
43.08,32.95,894,1
31.91,19.03,59,1
44.14,31.64,130,1
44.04,22.14,217,1
29.57,27.64,63,1
45.99,26.89,750,1
43.18,11.73,764,1
48.12,38.86,817,1
43.27,39.69,735,1
41.95,13.15,59,1
26.12,21.66,416,1
14.54,23.6,95,0
45.98,26.96,794,1
37.51,5.89,399,1
17.68,35.35,867,0
20.34,39.48,797,0
35.87,10.69,641,1
26.5,40.87,918,0
8.67,39.04,684,0
11.37,26.69,191,0
38.55,15.99,847,1
19.79,13.3,565,1
27.84,24.57,856,0
39.5,25.29,948,1
38.8,31.07,873,1
12.52,37.07,838,0
9.43,42.38,711,0
31.6,36.85,117,0
38.37,41.36,840,1
11.71,24.97,298,0
21.74,6.56,437,1
44.16,7.07,119,1
47.49,15.74,471,1
25.43,29.56,842,0
8.58,18.41,492,0
16.6,11.65,435,1
15.48,39.02,619,0
15.75,44.4,367,0
27.22,5.67,786,1
31.25,8.58,470,1
10.51,24.97,640,0
45.02,18.51,326,1
32.9,36.29,876,1
31.88,31.17,770,1
49.43,7.74,944,1
33.27,26.8,672,1
46.8,18.46,744,1
17.88,43.6,175,0
15.81,24.01,901,0
28.24,42.11,557,0
27.89,6.21,417,1
15.19,9.13,121,1
36.48,20.45,120,1
6.33,40.48,242,0
36.08,26.78,564,1
25.57,37.97,551,0
36.01,16.34,599,1
26.47,9.46,919,1
48.98,14.84,787,1
20.06,30.81,336,0
49.22,39.86,377,1
7.92,23.2,164,0
35.77,12.74,422,1
25.44,30.5,74,0
42.0,12.88,845,1
40.53,27.81,552,1
41.01,9.09,522,1
9.26,37.45,302,0
42.01,37.21,421,1
14.63,26.65,306,0
6.16,6.53,385,1
14.8,16.21,558,1
26.57,10.53,171,1
38.4,25.94,436,1
14.84,9.07,924,1
10.09,39.79,97,0
34.07,39.01,918,0
49.28,11.24,929,1
32.04,32.8,319,1
36.1,32.86,703,1
30.25,20.87,219,1
40.21,11.12,290,1
48.91,10.28,680,1
29.49,34.58,738,0
23.76,13.81,729,1
43.72,29.14,384,1
48.64,39.64,840,1
10.81,28.72,397,0
31.02,43.96,814,0
40.66,30.82,988,1
29.0,17.58,240,1
23.41,39.1,280,0
34.49,17.44,396,1
17.16,43.86,711,0
20.71,24.11,383,0
49.65,43.13,488,1
33.64,12.34,66,1
44.28,5.46,360,1
41.35,12.85,874,1
34.35,8.93,489,1
42.83,34.36,984,1
17.92,15.58,435,1
33.67,30.58,365,1
31.58,31.75,207,1
33.01,32.53,334,1
12.59,38.3,664,0
17.48,10.96,940,1
17.9,7.02,561,1
32.09,6.19,389,1
48.76,9.15,657,1
47.93,20.17,434,1
15.22,43.7,532,0
18.72,19.13,966,0
6.62,23.12,503,0
22.95,37.58,516,0
42.56,41.74,897,0
46.21,43.86,830,0
15.64,38.06,59,0
16.96,25.1,446,0
14.94,14.18,401,0
20.75,28.93,271,0
41.21,12.87,247,1
34.11,7.23,510,1
40.37,41.77,170,0
31.24,24.39,240,1
16.6,25.33,899,0
15.26,29.37,776,0
5.41,23.06,277,0
40.14,22.78,461,1
43.12,41.61,226,0
39.57,37.66,695,1
8.35,13.5,193,0
39.3,16.67,458,1
7.06,31.42,573,0
9.75,27.84,813,0
24.82,35.65,219,0
26.43,34.11,973,0
41.73,33.34,334,1
35.58,40.21,871,1
11.9,35.66,396,0
15.18,14.71,513,1
17.86,39.91,647,0
10.57,18.42,837,0
17.94,41.44,812,0
37.79,37.97,338,0
15.86,7.96,760,1
42.59,35.85,277,1
26.13,25.0,541,0
19.53,44.08,442,0
23.56,23.34,165,1
36.93,7.68,444,1
28.26,16.73,394,1
5.33,22.21,338,0
46.5,28.68,603,1
7.97,11.08,928,0
47.24,25.6,901,1
6.27,24.34,275,0
39.69,38.47,364,1
29.06,17.1,748,1
27.76,22.98,586,1
8.28,20.54,931,0
15.74,30.29,669,0
39.99,38.45,460,0
45.11,32.02,547,1
28.81,23.6,530,1
20.9,30.51,272,0
7.7,17.89,704,0
35.7,10.76,126,1
17.53,17.79,90,0
7.48,22.75,897,0
34.96,22.57,271,1
26.86,34.5,259,0
5.54,42.45,454,0
9.99,20.56,401,0
36.46,8.46,509,1
7.87,6.34,680,1
43.97,5.16,106,1
19.01,42.52,818,0
8.99,44.83,894,0
39.19,7.06,761,1
28.6,19.33,93,1
18.8,31.77,802,0
23.27,12.16,299,1
5.96,28.78,895,0
34.82,37.54,129,1
21.46,39.32,611,0
37.13,33.26,836,1
33.27,8.27,635,1
34.31,18.94,240,1
40.68,43.69,272,0
33.4,12.71,179,1
23.84,23.16,534,0
22.55,18.37,195,1
10.38,13.22,191,0
40.07,17.94,713,1
39.25,12.58,367,1
16.08,40.09,627,0
43.82,11.98,73,1
31.51,29.94,745,1
26.54,42.69,306,0
5.79,43.11,95,0
22.22,29.02,678,0
33.83,15.84,636,1
9.04,14.92,576,0
25.68,34.9,938,0
49.7,44.23,441,0
37.24,8.1,974,1
29.61,36.58,556,0
28.99,9.92,335,1
6.97,16.93,795,0
48.08,27.66,906,1
46.77,16.89,884,1
35.71,31.01,306,1
9.46,21.69,713,0
14.35,13.76,841,1
13.28,26.24,153,0
28.38,5.96,180,1
14.35,34.64,498,0
36.31,25.89,618,1
29.54,42.87,376,0
5.79,9.11,839,0
38.48,34.29,680,1
13.5,17.04,423,0
42.12,19.93,316,1
20.98,18.94,501,1
20.24,19.32,131,0
5.53,22.23,444,0
49.45,5.84,786,1
32.54,38.87,156,0
24.02,40.27,666,0
9.35,6.58,627,1
36.46,36.04,487,0
17.72,7.89,776,1
49.47,37.31,570,1
47.77,29.52,581,1
38.09,17.25,671,1
48.7,29.56,800,1
9.75,25.27,826,0
17.6,30.43,750,0
16.4,24.01,960,0
8.24,35.91,622,0
48.75,6.81,813,1
7.7,18.77,979,0
43.55,27.37,689,1
39.57,28.53,402,1
21.91,11.78,797,1
5.85,7.98,711,0
5.27,5.84,229,0
14.18,21.52,894,0
27.22,18.22,559,1
25.61,27.71,219,0
31.34,22.98,575,1
39.74,20.76,686,1
21.98,38.73,667,0
12.22,29.86,796,0
41.0,30.84,64,1
19.97,20.27,82,1
17.91,36.07,551,0
39.39,11.08,436,1
47.04,21.08,312,1
46.17,6.89,351,1
11.18,9.62,994,1
27.64,8.26,473,1
9.18,22.66,90,0
48.24,32.89,293,1
14.69,17.51,102,0
13.88,6.06,617,1
45.0,33.29,118,1
48.55,13.3,331,1
36.39,33.91,421,1
10.45,5.29,534,1
26.86,17.49,307,1
41.75,29.85,355,1
30.76,39.85,174,0
10.97,35.17,818,0
12.73,22.98,117,0
43.89,33.74,973,1
28.72,26.5,667,0
36.76,37.54,425,1
21.79,35.88,939,0
28.96,44.03,107,0
48.97,9.2,107,1
19.84,18.63,187,0
35.37,12.7,192,1
12.76,30.23,323,0
10.48,31.56,799,0
40.26,13.15,984,1
42.98,21.86,752,1
35.07,29.09,189,1
12.12,31.36,249,0
15.83,9.11,943,1
46.0,41.84,731,1
17.99,6.36,626,1
41.85,43.92,724,1
17.87,17.65,375,0
47.28,17.65,808,1
46.15,22.84,95,1
6.95,32.8,193,0
39.67,11.38,966,1
12.63,15.2,616,0
14.69,43.46,830,0
25.69,40.07,951,0
30.93,13.5,408,1
19.66,27.92,165,0
30.89,13.14,462,1
12.68,27.0,179,0
6.01,19.63,425,0
30.71,19.5,354,1
28.28,30.4,885,0
36.03,15.07,901,1
34.24,21.17,98,1
45.39,42.01,185,1
25.68,35.21,231,0
5.38,20.33,51,0
33.38,14.21,949,1
35.38,31.36,680,1
28.47,37.31,538,0
36.02,39.43,920,0
19.56,27.57,643,0
11.7,25.67,223,0
34.9,33.79,594,1
16.03,12.03,571,1
25.53,39.09,878,0
27.12,7.96,664,1
26.47,29.12,490,1
31.93,28.59,131,1
6.33,17.43,926,0
49.54,6.42,768,1
37.23,33.71,229,0
24.14,5.97,682,1
13.61,12.18,408,0
8.61,26.77,787,0
35.25,42.6,101,0
19.26,7.64,133,1
15.33,28.15,81,0
22.1,18.16,687,1
31.68,31.78,433,1
35.23,43.12,485,0
34.03,15.74,333,1
43.85,43.24,331,0
14.84,39.83,472,0
33.65,29.28,963,1
9.55,35.33,671,0
29.66,39.6,572,0
31.28,37.14,284,0
14.73,18.07,635,0
22.63,37.5,111,0
42.22,17.54,947,1
11.68,39.68,468,0
24.55,15.22,987,1
46.97,27.89,658,1
27.68,32.72,161,0
37.63,22.03,63,1
42.21,36.32,186,1
14.17,42.01,56,0
14.82,12.45,72,1
39.14,6.34,362,1
38.9,30.06,504,1
7.71,29.09,242,0
19.51,18.65,197,0
22.93,36.42,618,0
42.31,38.05,871,1
23.98,18.28,991,1
46.67,32.29,793,1
49.85,30.68,404,1
40.13,18.71,599,1
34.99,43.77,864,0
22.64,18.86,293,1
8.02,29.81,672,0
30.79,20.21,57,1
21.28,5.47,68,1
20.79,8.67,990,1
35.95,14.29,595,1
25.86,37.49,733,0
38.84,22.68,513,1
22.92,28.54,312,0
11.79,42.75,922,0
25.76,10.88,70,1
47.8,39.47,93,1
41.07,20.17,330,1
14.26,18.5,864,0
22.61,30.02,179,0
46.75,40.95,377,1
10.57,18.94,644,0
16.43,35.46,155,0
16.8,5.77,662,1
30.69,29.92,900,0
23.48,30.22,742,0
8.59,27.24,870,0
33.31,42.51,498,0
9.46,42.54,973,0
32.29,18.68,921,1
27.82,23.25,511,1
27.22,36.7,712,0
8.04,38.76,441,0
33.76,21.72,84,1
24.41,18.96,528,1
23.5,37.82,200,0
31.84,20.07,351,1
32.28,21.21,120,1
5.68,10.42,563,0
10.64,26.72,260,0
15.64,18.06,141,0
35.51,28.62,599,1
30.95,22.93,85,1
39.09,34.93,485,0
38.33,16.11,530,1
43.39,11.88,430,1
21.96,33.12,745,0
20.53,20.37,579,0
42.4,27.54,471,1
15.69,42.64,187,0
25.75,24.36,843,1
13.74,11.1,689,1
46.12,22.07,256,1
23.35,24.14,364,0
14.56,35.64,913,0
36.14,12.81,514,1
16.01,18.88,818,0
47.46,7.0,960,1
21.54,33.08,651,0
34.91,34.76,167,0
20.54,23.29,373,1
41.33,26.53,268,1
45.36,34.99,985,1
40.46,15.73,312,1
43.18,29.28,213,1
9.58,43.56,798,0
46.58,31.32,677,1
33.09,8.12,270,1
44.11,16.61,353,1
35.8,25.77,966,1
14.08,7.91,877,1
32.43,32.06,704,1
9.09,31.17,568,0
36.31,40.05,288,0
23.41,25.0,923,1
11.83,32.69,525,0
49.07,12.28,750,1
45.55,5.11,570,1
45.21,11.89,742,1
40.5,7.49,911,1
36.14,22.11,292,1
34.48,23.73,298,1
9.77,30.78,785,0
45.53,10.63,669,1
44.65,13.59,766,1
38.65,36.93,223,0
46.73,28.06,786,1
29.89,6.17,133,1
25.14,38.94,158,0
48.56,30.19,967,1
25.89,12.47,852,1
33.86,15.08,139,1
21.79,27.14,180,0
33.63,27.43,474,1
37.4,37.21,868,1
33.11,19.34,70,1
28.16,26.97,590,1
18.5,28.3,804,0
33.97,27.35,306,1
45.88,7.92,198,1
5.31,21.45,160,0
11.03,18.56,886,0
10.39,44.71,796,0
46.54,23.63,628,1
34.82,22.41,362,1
47.83,24.35,651,1
31.23,41.77,221,0
25.78,29.46,717,0
